gene_id,ref_gene_name_x,Chromosome,Start,End,C9,I9,C11,I11,C16,I16
MSTRG.15375,LOC102550665,chr2,20313622,20315450,0.134921,0,0,0,0,0
MSTRG.15376,LOC108349919,chr2,20330468,20347863,0,0,0,0,0,0
MSTRG.15377,LOC103691418,chr2,20331623,20335848,0,0.122075,0,0.093628,0,0.064078
MSTRG.15378,,chr2,21422680,21452797,0,0,0,0,0,0
MSTRG.15379,Ssbp2,chr2,20416795,20707838,2.62661,3.460173,2.688971,2.154458,1.884551,2.01864
MSTRG.1538,,chr1,99447555,99460196,0,0,0,0,0,0
MSTRG.15380,LOC103691419,chr2,20580076,20582987,0,0.015753,0,0.022611,0,0
MSTRG.15381,Zcchc9,chr2,20847216,20919848,26.11111,24.681151,22.486364,24.32199,13.58955,15.032877
MSTRG.15382,Acot12,chr2,20857056,20901656,0.012066,0.056896,0.048088,0.023721,0,0
MSTRG.15383,Rasgrf2,chr2,21456024,21699620,0.109864,0,0.020454,0.045938,0.031282,0.091048
MSTRG.15384,LOC108349920,chr2,21505195,21514903,0,0,0,0,0,0
MSTRG.15385,Msh3,chr2,21790042,21931791,2.004555,1.979138,1.237699,1.48358,1.283484,1.235458
MSTRG.15386,Dhfr,chr2,21931887,21958927,2.633351,1.864116,2.649734,2.497936,1.978858,0.734631
MSTRG.15387,,chr2,22145457,22147053,0,0,0,0,0,0
MSTRG.15388,Ankrd34b,chr2,22000106,22016764,0,0,0,0,0,0
MSTRG.15389,Fam151b,chr2,22023038,22059166,3.7607,3.891908,4.659854,4.268445,2.538927,2.34146
MSTRG.1539,,chr1,99352114,99355976,0,0,0,0,0,0
MSTRG.15390,Zfyve16,chr2,22060879,22105822,6.166733,6.112142,4.108858,5.659399,5.700396,6.302952
MSTRG.15391,Serinc5,chr2,22195507,22310289,3.188693,3.588762,2.706576,3.731406,4.330238,4.860295
MSTRG.15392,Thbs4,chr2,22343727,22385855,0.659344,1.225252,0.867842,0.64375,0.34949,0.623714
MSTRG.15393,,chr2,22459266,22462659,0,0,0,0,0,0
MSTRG.15394,Mtx3,chr2,22427453,22440813,7.685482,8.41379,4.906176,5.94559,5.022774,6.23359
MSTRG.15395,LOC108349921,chr2,22548140,22554551,0.023877,0,0,0,0,0.006919
MSTRG.15396,,chr2,22824622,22847622,0,0,0,0,0,0
MSTRG.15397,Cmya5,chr2,22646694,22744536,0.174745,0.274956,0.120951,0.144831,0.203735,0.223516
MSTRG.15398,Papd4,chr2,22746290,22798252,14.377828,16.471326,14.055182,17.164705,12.816333,15.643168
MSTRG.15399,,chr2,23099999,23100259,0.999605,0.896318,0.49051,0.511768,1.807417,1.299923
MSTRG.154,Il20ra,chr1,15180328,15222785,6.778322,7.530371,7.140735,6.978396,8.556783,8.142075
MSTRG.1540,Ctu1,chr1,99599608,99605412,3.172055,3.856566,4.562062,5.54889,4.386465,4.345588
MSTRG.15400,Homer1,chr2,22909550,23012303,0.841631,1.012714,0.835175,1.150789,0.92292,1.104536
MSTRG.15401,LOC102548141,chr2,23136659,23143705,0.037368,0,0,0,0,0
MSTRG.15402,,chr2,23017510,23021176,0.446698,0.478332,0.318407,0.199355,0.279308,0.327899
MSTRG.15403,Jmy,chr2,23026506,23097702,2.292393,2.755774,2.043662,2.080863,2.243427,2.531866
MSTRG.15404,,chr2,23026656,23036994,0,0,0,0,0,0
MSTRG.15405,Bhmt,chr2,23236573,23256701,0.177587,0.162165,0,0,0,0
MSTRG.15406,,chr2,23260630,23260999,4.567286,1.457764,5.056295,3.548046,2.330336,2.389584
MSTRG.15407,,chr2,23629129,23633139,0,0,0,0,0,0
MSTRG.15408,,chr2,23643870,23644303,5.803105,5.519794,4.325574,5.396347,8.980732,9.705037
MSTRG.15409,Arsb,chr2,23385154,23546019,10.409231,11.646565,13.521251,13.695445,20.265514,21.264441
MSTRG.1541,,chr1,99616153,99621425,0,0,0,0,0,0
MSTRG.15410,Bhmt2,chr2,23272320,23289266,0.040659,0.1661,0,0,0,0
MSTRG.15411,Dmgdh,chr2,23289376,23374595,0.017683,0,0,0,0,0
MSTRG.15412,,chr2,23668907,23669350,0,0,0,0,6.365468,0
MSTRG.15413,Scamp1,chr2,23857978,23941173,29.991017,33.780655,29.852762,32.429757,26.240065,29.250273
MSTRG.15414,Lhfpl2,chr2,23705491,23852021,0.621743,0.322736,0.739435,1.078818,1.816767,1.159143
MSTRG.15415,,chr2,24345048,24360810,0,0,0,0,0,0
MSTRG.15416,Ap3b1,chr2,24022815,24227522,12.314321,14.022958,11.99602,13.358936,12.421243,13.795492
MSTRG.15417,,chr2,24557232,24558675,0,0,0,0,0,0
MSTRG.15418,Tbca,chr2,24449480,24505351,96.109416,105.452133,110.210509,104.789523,59.308928,57.636365
MSTRG.15419,Otp,chr2,24546393,24554953,0,0,0,0,0,0
MSTRG.1542,Klk13,chr1,99648658,99661025,0.037259,0,0,0,0,0
MSTRG.15420,Zbed3,chr2,25039506,25052129,20.674673,32.240673,22.547359,22.732157,18.338295,20.655766
MSTRG.15421,Aggf1,chr2,25068804,25095429,9.826529,13.339172,10.451593,11.533717,10.366787,11.075626
MSTRG.15422,,chr2,25141471,25153334,0,0,0,0,0,0
MSTRG.15423,F2rl1,chr2,25222324,25235275,0.359236,0.386452,0.685806,0.803898,1.20124,1.624599
MSTRG.15424,S100z,chr2,25188381,25203627,0,0,0,0,0.032107,0
MSTRG.15425,Wdr41,chr2,24668039,24718544,4.973004,5.438159,4.896291,4.653113,3.480645,3.715299
MSTRG.15426,Pde8b,chr2,24718548,24955533,0.144441,0.120055,0.059721,0.102502,0.286761,0.275433
MSTRG.15427,LOC102548698,chr2,24949969,25032755,0,0,0,0,0,0
MSTRG.15428,LOC100912266,chr2,25007218,25016292,0,0,0,0,0,0
MSTRG.15429,LOC103691432,chr2,25398512,25401692,0,0,0,0,0,0
MSTRG.1543,Klk12,chr1,99706148,99711004,0,0.028481,0,0,0,0
MSTRG.15430,LOC102550768,chr2,25249998,25306638,0.266318,0.267693,0.119288,0.145445,0.533969,0.587738
MSTRG.15431,LOC108349923,chr2,25325752,25344987,0,0,0,0,0,0
MSTRG.15432,LOC103691434,chr2,25667064,25684047,0,0,0.075223,0,0,0
MSTRG.15433,LOC102551027,chr2,25419444,25466073,0,0,0,0.00545,0,0
MSTRG.15434,,chr2,25460102,25461485,0,0,0,0,0,0
MSTRG.15435,LOC102551152,chr2,25539313,25547937,0,0,0,0,0,0
MSTRG.15436,,chr2,25564875,25567834,0,0,0,0,0,0
MSTRG.15437,,chr2,25599593,25599873,0.441669,1.50795,0.397656,0.808566,0.426434,0.525153
MSTRG.15438,,chr2,25731089,25733562,0,0,0,0,0,0
MSTRG.15439,F2r,chr2,26118760,26135340,3.543659,3.630549,3.517656,4.823195,4.775379,5.862971
MSTRG.1544,,chr1,99712104,99716648,0,0,0,0,0,0
MSTRG.15440,Arhgef28,chr2,25738514,26011429,1.907678,2.12817,1.442627,1.828148,1.793235,2.394738
MSTRG.15441,Ndufs6,chr2,26471173,26471587,0.703779,0.58737,0.264856,1.336459,1.084701,0.615702
MSTRG.15442,,chr2,26743740,26757267,0,0,0,0,0,0
MSTRG.15443,Sv2c,chr2,26495755,26707691,0.438188,0.375426,0.242869,0.415917,0.474127,0.473968
MSTRG.15444,Iqgap2,chr2,26161628,26439067,0.084941,0.109249,0.025838,0.01474,0,0.06223
MSTRG.15445,F2rl2,chr2,26240385,26245533,0.356589,0.248408,0.280241,0.48034,0.154603,0.135205
MSTRG.15446,,chr2,26313213,26370649,0.002146,0.006828,0,0,0.005222,0
MSTRG.15447,Poc5,chr2,27000303,27030646,4.912615,5.520151,4.452266,4.928312,3.375622,3.731391
MSTRG.15448,Ankdd1b,chr2,27030295,27297045,0.055296,0.047166,0.160317,0.049157,0.125357,0.328609
MSTRG.15449,Arhgef26,chr2,27107263,27236336,2.61714,2.90651,2.217147,2.625872,3.645583,3.143706
MSTRG.1545,Klk6,chr1,99762195,99769486,0,0,0,0,0,0
MSTRG.15450,,chr2,27158611,27177885,0.05026,0.036539,0.004888,0.011237,0.009133,0.009454
MSTRG.15451,Polk,chr2,27305718,27364908,3.619273,3.666658,3.545316,3.564243,3.228806,4.176618
MSTRG.15452,Col4a3bp,chr2,27365145,27469797,24.238147,31.635098,23.356327,25.794092,30.914024,34.786263
MSTRG.15453,,chr2,27541873,27558213,0,0,0,0,0,0
MSTRG.15454,Hmgcr,chr2,27470379,27500654,31.265244,33.21894,20.992143,23.004009,67.15275,70.989479
MSTRG.15455,Ankrd31,chr2,27571129,27743668,0,0,0,0.021774,0,0
MSTRG.15456,,chr2,27713595,27786345,0.176705,0.173527,0.234473,0.256813,0.288431,0.392541
MSTRG.15457,Fam169a,chr2,27884254,27941069,14.208874,13.51783,12.007392,12.045199,15.851029,17.323316
MSTRG.15458,,chr2,28009882,28010374,0.160739,0,0,0.045766,0,0
MSTRG.15459,,chr2,28043371,28048141,0.731794,0.768228,0.677428,0.572769,0.35024,0.498685
MSTRG.1546,,chr1,99781291,99793745,0,0,0,0,0,0
MSTRG.15460,Enc1,chr2,28049217,28063836,35.146922,38.181473,29.393941,37.935425,22.651659,23.712451
MSTRG.15461,Nsa2,chr2,27942546,27949089,40.027702,40.532322,38.34243,44.040554,40.327045,40.18708
MSTRG.15462,Gfm2,chr2,27949195,27984045,10.998713,12.494642,8.035053,9.348382,7.434426,9.018699
MSTRG.15463,Hexb,chr2,27983925,28003313,186.408615,209.269333,166.121399,169.399139,140.373917,136.400085
MSTRG.15464,,chr2,28387602,28413055,0,0,0,0,0,0
MSTRG.15465,LOC108349925,chr2,28349784,28351756,0.438531,0.586382,0.642881,0.403012,0.563383,0.480753
MSTRG.15466,Utp15,chr2,28351925,28370315,9.700509,9.141279,9.081271,9.070556,6.983812,7.517519
MSTRG.15467,LOC100910438,chr2,28370387,28381268,5.731889,6.69806,7.17721,8.155505,5.873009,5.80772
MSTRG.15468,Btf3,chr2,28417316,28424436,178.740564,198.086691,180.506927,192.444406,114.707276,121.549479
MSTRG.15469,,chr2,28460068,28462488,0,0,0,0,0,0
MSTRG.1547,Klk4,chr1,99828944,99834642,0,0,0,0,0,0
MSTRG.15470,,chr2,28528768,28534146,0,0,0,0,0,0
MSTRG.15471,,chr2,28748706,28750237,0,0,0,0,0,0
MSTRG.15472,,chr2,28785040,28789883,0,0,0,0,0,0
MSTRG.15473,Tmem171,chr2,28791831,28802135,0.119049,0.049193,0.099485,0.485638,0,0.349699
MSTRG.15474,,chr2,28803858,28809640,0,0,0,0,0,0
MSTRG.15475,Fcho2,chr2,28926093,29029271,7.255118,9.25662,6.477873,7.79165,6.899222,8.314611
MSTRG.15476,,chr2,29247748,29248259,0,0,0,0,0,0
MSTRG.15477,Zfp366,chr2,29410169,29498661,0.321946,0.181212,0.195397,0.189956,0.316679,0.492813
MSTRG.15478,LOC108349928,chr2,29462076,29476461,0,0,0,0,0,0
MSTRG.15479,LOC108349929,chr2,29527895,29538665,0,0,0,0,0,0
MSTRG.1548,LOC687880,chr1,99866006,99887449,0,0,0,0,0,0
MSTRG.15480,Tnpo1,chr2,29056219,29126882,24.782719,27.323351,18.137714,20.640258,32.569147,33.932223
MSTRG.15481,Ptcd2,chr2,29570581,29598328,6.889932,8.495289,7.954281,9.031728,6.237985,6.881873
MSTRG.15482,Mrps27,chr2,29598344,29666711,16.028872,18.373352,13.673379,14.260947,11.89754,13.940978
MSTRG.15483,Map1b,chr2,29675391,29768750,38.167377,52.381878,25.680401,31.412157,58.642485,61.969447
MSTRG.15484,LOC108349930,chr2,29709598,29719005,0.170441,0.112852,0.064705,0.071721,0.117466,0.050081
MSTRG.15485,LOC102553545,chr2,29769120,29791616,1.344554,1.711624,1.145967,1.18669,1.053132,1.247062
MSTRG.15486,,chr2,29842274,29846186,0,0,0,0,0,0
MSTRG.15487,LOC102553770,chr2,29934258,29975058,0,0,0.125458,0,0.319148,0.30899
MSTRG.15488,,chr2,30037747,30070558,0,0,0,0,0,0
MSTRG.15489,LOC102553999,chr2,30070684,30087433,0,0,0,0,0,0
MSTRG.1549,Klk1c10,chr1,99890294,99894353,0,0,0,0,0,0
MSTRG.15490,Cartpt,chr2,30125249,30127408,18.320778,19.008843,24.04996,25.112316,517.443329,522.448517
MSTRG.15491,Serf1,chr2,30345861,30352114,5.319901,6.534918,6.248622,6.322206,4.196067,4.347847
MSTRG.15492,,chr2,30358037,30360023,3.7731,4.773902,2.407013,5.148749,2.736997,2.314471
MSTRG.15493,Smn1,chr2,30360101,30371147,10.736826,12.443127,11.717069,14.547734,7.892889,8.71808
MSTRG.15494,Mccc2,chr2,30175017,30246028,18.00555,20.706493,16.299686,18.027539,21.413868,23.685972
MSTRG.15495,Bdp1,chr2,30248458,30340211,7.409639,7.401928,4.765864,5.689254,6.688072,7.025281
MSTRG.15496,Naip6,chr2,30377505,30418578,0.317311,0.302966,0.332435,0.320129,0.104399,0.062966
MSTRG.15497,Naip5,chr2,30427827,30478894,0.466197,0.472199,0.231396,0.349444,0.304072,0.164805
MSTRG.15498,LOC102554754,chr2,30483350,30486931,0.594993,0.59585,0.746648,0.780633,0.344063,0.462837
MSTRG.15499,Gtf2h2,chr2,30494718,30522716,8.546956,9.230166,7.316658,7.712358,6.778311,5.54994
MSTRG.155,Slc35d3,chr1,15298526,15310988,13.164338,16.128285,11.198419,12.915255,14.450615,14.411889
MSTRG.1550,LOC103691108,chr1,99914613,99917510,0,0,0,0,0,0
MSTRG.15500,Ocln,chr2,30527327,30577218,5.705529,5.55009,5.387745,5.163925,5.174265,4.827212
MSTRG.15501,,chr2,30610768,30611490,8.10874,10.243075,11.532812,11.463944,7.216881,7.972305
MSTRG.15502,Marveld2,chr2,30612746,30634308,14.966359,20.888377,14.458349,13.228061,12.86364,13.536009
MSTRG.15503,Rad17,chr2,30634353,30664618,15.59367,17.072091,14.485476,16.320252,12.847431,13.079434
MSTRG.15504,Ak6,chr2,30664407,30676464,83.801529,88.617884,100.636205,101.238413,78.303339,77.980376
MSTRG.15505,Mrps36,chr2,30740620,30750916,17.514988,18.157824,18.497128,18.477556,11.02101,11.184692
MSTRG.15506,Cenph,chr2,30766637,30780123,0.290513,0.349613,0.558446,0.809789,0,0.436094
MSTRG.15507,Ccdc125,chr2,30679024,30726617,6.454045,9.156525,6.60498,6.917084,5.840383,6.441381
MSTRG.15508,Cdk7,chr2,30704965,30735522,4.660248,5.008709,4.00416,5.003412,4.027355,3.943842
MSTRG.15509,Ccnb1,chr2,30782133,30791106,0.802333,0.946326,0.742024,1.011981,1.058371,0.982589
MSTRG.1551,LOC102546648,chr1,99483176,99496427,2.726486,3.874184,2.903409,3.162465,2.766672,3.010598
MSTRG.15510,Slc30a5,chr2,30815683,30845796,53.079041,60.289284,55.219261,59.05759,48.520508,50.724644
MSTRG.15511,,chr2,30967168,31082183,0,0,0,0,0,0
MSTRG.15512,,chr2,31602554,31676754,0,0,0,0,0,0
MSTRG.15513,,chr2,31677188,31679963,0,0,0,0,0,0
MSTRG.15514,LOC103691441,chr2,31835634,31840300,0.085354,0,0,0,0,0
MSTRG.15515,LOC103691442,chr2,31845040,31892537,0,0,0,0,0,0
MSTRG.15516,Pik3r1,chr2,31742326,31826882,8.372818,9.375095,6.441131,7.319554,10.356268,11.581784
MSTRG.15517,LOC103691440,chr2,31826918,31829121,0,0.083401,0,0.076754,0.127845,0.107264
MSTRG.15518,,chr2,31993750,31997243,0.418485,0.552919,0.372585,0.46032,0.452245,0.485433
MSTRG.15519,,chr2,31979497,31981431,0,0,0,0,0,0
MSTRG.1552,LOC102556967,chr1,99500211,99513269,5.871615,7.244273,4.648653,6.480391,4.887442,3.185371
MSTRG.15520,,chr2,31997712,31998277,0.303724,0.294106,0.386662,0.431776,0.228021,0.324526
MSTRG.15521,,chr2,32295844,32298437,0,0,0,0,0,0
MSTRG.15522,Srek1,chr2,33806035,33841594,26.516729,24.993509,17.652267,21.256203,23.690606,27.076605
MSTRG.15523,Mast4,chr2,32442220,32519052,9.279685,13.21603,7.771448,9.224182,11.147163,12.45954
MSTRG.15524,LOC108349933,chr2,32480977,32481600,0,0.225057,0,0,0,0
MSTRG.15525,LOC102546726,chr2,32526650,32561153,0,0.124853,0,0,0,0.032966
MSTRG.15526,LOC108349934,chr2,32778727,32800328,0,0.022613,0,0,0,0
MSTRG.15527,LOC108349935,chr2,32807748,32815404,0,0,0,0,0,0
MSTRG.15528,Cd180,chr2,32820275,32833223,1.007069,1.340394,1.244537,1.04713,0.783674,0.754816
MSTRG.15529,NEWGENE_1310139,chr2,32857576,33451943,8.514105,12.197417,6.970902,8.31514,9.796362,11.08093
MSTRG.1553,Zfp819,chr1,99521177,99539232,1.527246,2.340671,1.555783,1.608439,0.684526,1.194541
MSTRG.15530,LOC108350209,chr2,32896268,32896891,0,0.225064,0,0.068472,0,0.091475
MSTRG.15531,LOC103695096,chr2,33344063,33346042,0,0.066066,0.093776,0.032595,0,0
MSTRG.15532,Erbin,chr2,33880401,33983258,16.149574,17.908455,13.488401,15.91795,17.367048,19.008906
MSTRG.15533,Nln,chr2,34086970,34185835,12.735887,13.996328,11.761788,13.128643,14.359222,14.851197
MSTRG.15534,Sgtb,chr2,34185938,34222428,5.702542,6.508968,4.286142,4.63122,5.583634,6.306646
MSTRG.15535,Trappc13,chr2,34223396,34254995,46.728178,49.906149,47.500238,54.525406,45.325673,47.738706
MSTRG.15536,Trim23,chr2,34252210,34288140,10.956026,13.841293,9.239651,11.405555,10.586668,11.254784
MSTRG.15537,Ppwd1,chr2,34288853,34313094,7.388397,7.580038,5.972535,7.147986,4.861232,4.629296
MSTRG.15538,Cenpk,chr2,34312766,34373945,0.410321,0.196006,0.128018,0.685801,0.259838,0.716017
MSTRG.15539,Adamts6,chr2,34374142,34589676,2.441428,2.176428,1.843826,2.506343,2.240825,2.710271
MSTRG.1554,Ceacam18,chr1,99559726,99576098,1.058477,1.123427,1.68705,1.53717,0.62526,0.73269
MSTRG.15540,LOC502504,chr2,35677656,35714861,0.053214,0.047214,0,0.023791,0,0
MSTRG.15541,Rnf180,chr2,35718100,35892578,0.427864,0.545983,0.637187,0.627204,0.200903,0.485539
MSTRG.15542,Cwc27,chr2,34716420,34923060,5.040835,5.057969,4.719561,4.865083,3.550926,4.64016
MSTRG.15543,Srek1ip1,chr2,34923117,34942663,14.944663,11.263816,9.779967,12.000382,13.445479,11.618449
MSTRG.15544,Fam159b,chr2,34946713,34965597,0.026744,0,0,0,0,0
MSTRG.15545,Rgs7bp,chr2,35072081,35619085,0.064457,0.070519,0.038029,0.033559,0.153939,0.237502
MSTRG.15546,LOC100909885,chr2,35178507,35179436,0,0,0,0,0,0
MSTRG.15547,LOC100909922,chr2,35185821,35186747,0,0,0,0,0,0
MSTRG.15548,LOC100909958,chr2,35191580,35192515,0,0,0,0,0,0
MSTRG.15549,LOC100909993,chr2,35209669,35210601,0,0,0,0,0,0
MSTRG.1555,Siglec8,chr1,99576946,99587441,0.245018,0.258451,0.348495,0.204785,0.119933,0.179833
MSTRG.15550,LOC100910041,chr2,35228418,35229353,0,0,0,0,0,0
MSTRG.15551,LOC100910077,chr2,35285889,35286845,0,0,0,0,0,0
MSTRG.15552,LOC100910111,chr2,35298314,35299288,0,0,0,0,0,0
MSTRG.15553,LOC100910145,chr2,35310170,35311123,0,0,0,0,0,0
MSTRG.15554,LOC100910187,chr2,35324245,35325174,0,0,0,0,0,0
MSTRG.15555,LOC100910363,chr2,35397945,35398880,0,0,0,0,0,0
MSTRG.15556,LOC100910402,chr2,35416035,35416967,0,0,0,0,0,0
MSTRG.15557,LOC100910439,chr2,35434784,35435719,0,0,0,0,0,0
MSTRG.15558,LOC100910467,chr2,35497823,35498758,0,0,0,0,0,0
MSTRG.15559,LOC103691445,chr2,35531338,35532285,0,0,0,0,0,0
MSTRG.1556,Klk5l,chr1,100055956,100058334,0,0,0,0,0,0
MSTRG.15560,LOC100910500,chr2,35549231,35550204,0,0,0,0,0,0
MSTRG.15561,,chr2,36064130,36076039,0,0,0,0,0,0
MSTRG.15562,,chr2,36088827,36096583,0,0,0,0,0,0
MSTRG.15563,,chr2,36246628,36247896,0,0,0,0,0,0
MSTRG.15564,LOC108348103,chr2,35932029,36004966,0.003624,0,0,0,0,0
MSTRG.15565,LOC102549756,chr2,36518920,36520037,0,0,0.134923,0,0,0
MSTRG.15566,,chr2,36875787,36969702,0,0,0,0,0,0
MSTRG.15567,LOC102556361,chr2,37211449,37235682,0,0,0,0,0,0
MSTRG.15568,,chr2,37424694,37439626,0,0,0,0,0,0
MSTRG.15569,,chr2,37821901,37822153,0,0,0,0,0,0
MSTRG.1557,Klk10,chr1,99718275,99722743,0,0,0,0,0,0
MSTRG.15570,RGD1564606,chr2,38230697,38231287,23.814835,20.180763,23.396259,20.545107,26.117125,21.956041
MSTRG.15571,,chr2,38343787,38347410,0.073491,0.182831,0.150115,0,0.703563,0.949572
MSTRG.15572,,chr2,38275835,38340620,0,0,0,0,0,0
MSTRG.15573,,chr2,38328462,38336929,0,0,0,0,0,0
MSTRG.15574,LOC108349939,chr2,38390287,38427188,0,0,0,0,0,0
MSTRG.15575,LOC108349941,chr2,38545852,38563501,0,0,0,0,0,0
MSTRG.15576,LOC102546727,chr2,38743154,38756298,0,0,0,0,0,0.052316
MSTRG.15577,,chr2,38804727,38811850,0,0,0,0,0,0
MSTRG.15578,LOC103691449,chr2,38909557,38932901,0,0.024451,0,0,0,0
MSTRG.15579,Ipo11,chr2,37952982,38120451,8.865685,7.113657,4.723528,8.366028,6.942385,6.445765
MSTRG.1558,Klk9,chr1,99729704,99733996,0,0,0.086232,0,0,0
MSTRG.15580,Dimt1,chr2,38120562,38145510,7.481867,8.163851,7.155786,7.776249,6.568509,7.250419
MSTRG.15581,Kif2a,chr2,38145507,38208765,8.900813,10.430396,8.159897,9.781213,10.413594,11.297415
MSTRG.15582,Zswim6,chr2,38978042,39051552,1.86653,2.454545,1.237425,2.266696,2.401719,2.573655
MSTRG.15583,LOC102549347,chr2,39281933,39314656,0.172182,0.191096,0.221892,0.232754,0.127229,0.215019
MSTRG.15584,Smim15,chr2,39314714,39319874,17.84623,18.414284,17.474586,17.967249,11.960001,12.330091
MSTRG.15585,,chr2,39517396,39521587,0.118424,0.037839,0.020218,0.034824,0.099358,0.079932
MSTRG.15586,,chr2,39525338,39528441,0.156164,0.062913,0,0.073707,0.012847,0
MSTRG.15587,,chr2,39579735,39629217,3.571206,3.317573,1.144434,0.481903,1.595049,1.723038
MSTRG.15588,Ndufaf2,chr2,39322145,39434535,7.231224,7.233172,7.937233,8.280963,2.530033,2.225691
MSTRG.15589,Ercc8,chr2,39434617,39473392,3.934719,4.163338,3.324989,3.507281,2.835812,2.518243
MSTRG.1559,Klk8,chr1,99735168,99742011,0,0,0,0,0,0
MSTRG.15590,Depdc1b,chr2,39980796,40069982,0.09511,0.089962,0.023753,0.108093,0.194587,0.149288
MSTRG.15591,,chr2,41559960,41565848,11.535142,12.842871,9.912081,10.650016,22.200308,21.762781
MSTRG.15592,LOC108349943,chr2,41526076,41529625,0,0,0,0,0,0
MSTRG.15593,Rab3c,chr2,41569598,41786681,18.754528,16.976872,13.413187,14.997366,28.550848,29.934878
MSTRG.15594,Gapt,chr2,41869555,41874130,0.080493,0.141395,0.143639,0.113615,0,0
MSTRG.15595,Pde4d,chr2,40219999,41468551,8.143016,9.750842,7.118083,8.133021,11.43521,11.831722
MSTRG.15596,Elovl7,chr2,40373211,40386643,4.928685,4.212186,1.684372,2.728934,2.61383,2.829315
MSTRG.15597,LOC108350211,chr2,40374401,40382706,0.045926,0.107067,0,0,0.046262,0.015301
MSTRG.15598,Mir582,chr2,40863750,40863830,0.487658,0,0,0,0,0
MSTRG.15599,LOC108350210,chr2,40897162,40970497,1.140252,1.342851,0.677626,0.512247,0.825991,0.707522
MSTRG.156,Pex7,chr1,15311768,15374702,12.14713,14.195428,12.483704,11.934676,8.551693,9.48684
MSTRG.1560,,chr1,99749991,99754723,0,0,0,0,0,0
MSTRG.15600,Plk2,chr2,41911143,41916901,5.950566,5.991636,6.037529,7.85691,5.762619,9.127696
MSTRG.15601,LOC103691451,chr2,42698920,42705475,0,0,0,0,0,0
MSTRG.15602,RGD1560402,chr2,42726747,42728100,0.366103,0.492357,0.299139,0.434925,0.946251,0.64181
MSTRG.15603,LOC103691452,chr2,42803779,42879703,0,0,0,0,0,0
MSTRG.15604,Actbl2,chr2,42829413,42832160,0,0,0,0,0,0
MSTRG.15605,Gpbp1,chr2,43002041,43070236,27.300372,28.718565,21.926053,25.09014,27.210174,28.524822
MSTRG.15606,Mier3,chr2,43266301,43295175,6.353634,6.635176,4.765253,5.739167,6.180138,7.093321
MSTRG.15607,Map3k1,chr2,43327318,43393984,4.288903,5.953607,4.023304,4.709443,5.43506,6.491274
MSTRG.15608,LOC102553935,chr2,43399079,43416728,0,0.006668,0,0,0.019411,0.030297
MSTRG.15609,LOC102554057,chr2,43473120,43484070,4.753578,5.219924,3.185103,3.419283,4.484179,5.860363
MSTRG.1561,Klk1c6,chr1,99947714,99964824,0,0,0,0,0,0
MSTRG.15610,,chr2,43620877,43688294,0,0,0,0,0,0
MSTRG.15611,Ankrd55,chr2,43819234,44196602,8.422715,9.633747,7.195454,6.871325,8.06517,9.135284
MSTRG.15612,LOC100912399,chr2,43938500,44001100,1.983527,2.901232,1.381517,1.916183,3.047574,3.292119
MSTRG.15613,LOC108349944,chr2,44024264,44027278,0,0,0,0,0,0.034092
MSTRG.15614,LOC103691456,chr2,44104304,44167977,0.181586,0.24984,0.078984,0.048476,0.009987,0.011545
MSTRG.15615,Il6st,chr2,44279199,44319427,84.867308,102.450632,65.000774,74.488167,82.514085,88.988524
MSTRG.15616,Il31ra,chr2,44333347,44408005,0.009695,0,0,0,0,0
MSTRG.15617,Ddx4,chr2,44447610,44504263,0,0,0,0,0,0
MSTRG.15618,Slc38a9,chr2,44512556,44592793,1.781726,2.000027,1.540789,1.958266,1.498537,1.784337
MSTRG.15619,,chr2,44863246,44869732,0,0,0,0,0,0
MSTRG.1562,Klk1c9,chr1,100086520,100090406,0.388877,0.701171,0.362467,0.503263,1.273347,0.935058
MSTRG.15620,,chr2,44896066,44896164,0,0,0,0,0,0
MSTRG.15621,,chr2,44897601,44897691,0,0,0,0,0,0
MSTRG.15622,Gpx8,chr2,44903337,44913406,7.554531,4.707489,6.053788,9.078125,8.439311,9.605481
MSTRG.15623,Plpp1,chr2,44664076,44726820,64.100308,57.02894,89.956525,95.862236,185.577657,176.384027
MSTRG.15624,Skiv2l2,chr2,44726716,44787013,17.368763,19.25799,16.637869,18.877201,15.795556,17.605949
MSTRG.15625,Dhx29,chr2,44787066,44837834,12.291432,13.37551,11.183468,13.362405,14.458233,14.284878
MSTRG.15626,Ccno,chr2,44857043,44860317,0,0,0,0,0,0
MSTRG.15627,Gzmk,chr2,45069136,45077154,0,0,0,0,0,0
